"id","gender","partyAffiliation","partyMix","householdHead","householdRank","income","homeOwner","mailOrder","compOwner","educationLevel","donateReligion","donatePolitics","donateArts","donateAnimals","donateChild","donateHealth","donatePoverty","donateEnvironment","fec_01_02","fec_99_00","fec_97_98","fec_95_96","fec_93_94","fec_03_04","fec_05_06","dontPhone","ageD","cnt","gen90","pri90","oth90","gen91","pri91","oth91","gen92","ppp92","oth92","gen93","pri93","oth93","gen94","pri94","oth94","gen95","pri95","oth95","gen96","ppp96","oth96","gen97","pri97","oth97","gen98","pri98","oth98","gen99","pri99","oth99","gen00","ppp00","oth00","gen01","pri01","oth01","gen02","pri02","oth02","pri03","gen03","oth03","ppp04","oth04","gen04","cntEligible","percentAttended","ageY","pProb","pNodes","ageC","incC","eduC","pSegs"
"775","M","R","allRorDorLegal","M","2","E","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",8544,4,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","0","1","0","0","0","0","0","0","0",4,0.285714285714286,23.3749179251477,0.703367737305259,15,"(19.2,36.7]","35k-75k","postsec","13"
"776","M","U","noneR","M","3+","D","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",7243,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","1",2,0.4,19.815605165244,0.843663045399587,12,"(19.2,36.7]","35k-75k","secondary","10"
"777","F","R","allR","H","1","B","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",31667,14,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","1","1","0","0","1","1","0","0","1","0","0","0","1",14,0.318181818181818,86.6354782228059,0.885653753273847,9,"(54.2,108]","< 35k","postsec","7"
"778","F","U","noneRorD","H","1","C","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16525,11,"0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1",11,0.289473684210526,45.2095644561173,0.989405590923264,14,"(36.7,45.8]","< 35k","secondary","12"
"779","F","D","noneR","H","1","B","A","1","1","E","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","N",20912,12,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","1","0","1","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","1","0","1",12,0.272727272727273,57.211643685708,0.998167890024799,14,"(54.2,108]","< 35k","postsec","12"
"780","M","D","allD","M","3+","E","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15212,17,"1","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","0","1","1","0","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","1","0","1",17,0.386363636363636,41.6174217553075,0.947317106911475,8,"(36.7,45.8]","35k-75k","primary","6"
"781","M","D","allD","M","2","D","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",22550,12,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","0","0","1","0","0","1","1","0","1","0","1",12,0.272727272727273,61.6929306193916,0.959643205066297,8,"(54.2,108]","35k-75k","secondary","6"
"782","M","D","allD","H","1","C","A","1","1","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14914,16,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",16,0.363636363636364,40.8021448894725,0.801842719201048,8,"(36.7,45.8]","< 35k","postsec","6"
"783","F","U","noneRorD","M","2","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15655,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1",8,0.307692307692308,42.8293937404246,0.923182820869859,15,"(36.7,45.8]","35k-75k","secondary","13"
"784","M","U","noneD","M","2","E","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",14645,18,"1","0","0","1","0","1","1","0","0","1","0","1","1","1","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","1",12,0.375,40.066207047494,0.920207949508854,15,"(36.7,45.8]","35k-75k","secondary","13"
"785","M","U","unknown","H","1","E","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13132,5,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0",4,0.285714285714286,35.9268986649157,2.90070146547082e-12,4,"(19.2,36.7]","35k-75k","secondary","2"
"786","M","D","noneR","H","1","E","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18450,17,"1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","0","0","0","1","0","0","0","0","1","1","0","0","0","0","0","1","0","0","0","0","0","1","0","1",17,0.386363636363636,50.4760341431385,0.983487844981547,14,"(45.8,54.2]","35k-75k","secondary","12"
"787","M","U","noneRorD","H","1","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","Y",15775,8,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",8,0.181818181818182,43.1576931494857,0.682530036404529,14,"(36.7,45.8]","35k-75k","secondary","12"
"788","F","U","noneRorD","H","1","B","1","1","1","D","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","Y",27158,16,"0","0","0","1","1","0","1","0","0","0","1","1","1","0","1","1","1","1","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",16,0.363636363636364,74.2996279273364,0.601878331568093,14,"(54.2,108]","< 35k","secondary","12"
"789","F","U","noneRorD","M","2","F","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",12064,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",1,0.0714285714285714,33.0050339242723,0.753734916633575,15,"(19.2,36.7]","> 75k","primary","13"
"790","M","U","noneRorD","H","1","B","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20653,7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","1","0","1","0","1",7,0.159090909090909,56.5030641278179,0.99162779790497,14,"(54.2,108]","< 35k","primary","12"
"791","F","R","allR","H","1","D","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",15741,11,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","1","0","1","0","1","0","0","1","1","0","1","0","1",11,0.289473684210526,43.064674983585,0.950604754703066,9,"(36.7,45.8]","35k-75k","primary","7"
"792","M","R","noneD","H","1","C","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16889,15,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","0","1","0","1","1","0","1","0","1",15,0.340909090909091,46.2054059969359,0.991220803295502,14,"(45.8,54.2]","< 35k","secondary","12"
"793","F","U","noneRorD","H","1","A","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18541,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1",1,0.125,50.7249945283432,0.727012034374388,14,"(45.8,54.2]","< 35k","secondary","12"
"794","F","U","noneRorD","H","1","E","A","1","1","D","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Y",17629,7,"0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0",4,0.125,48.2299190194791,0.700804217431223,14,"(45.8,54.2]","35k-75k","secondary","12"
"795","F","U","noneRorD","M","2","C","1","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",18596,22,"1","1","1","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","0","0","1",22,0.5,50.8754650908295,0.926830531416055,15,"(45.8,54.2]","< 35k","primary","13"
"796","F","U","unknown","M","3+","F","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",7223,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0",1,0.2,19.7608885970672,2.90070146546959e-12,3,"(19.2,36.7]","> 75k","primary","2"
"797","F","R","noneD","M","2","I","A","1","0","D","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","Y",17566,6,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","1","0","0","0","0","0","0","1",6,0.230769230769231,48.057561829722,0.920236226802387,15,"(45.8,54.2]","> 75k","secondary","13"
"798","F","D","noneR","M","2","B","1","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",24265,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","1",3,0.0857142857142857,66.3848763405559,0.934408918749082,15,"(54.2,108]","< 35k","primary","13"
"799","M","U","noneRorD","H","1","D","A","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15533,8,"1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1",6,0.157894736842105,42.4956226745459,0.679206743956384,14,"(36.7,45.8]","35k-75k","secondary","12"
"800","M","U","noneRorD","H","1","H","D","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",9070,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,24.8139636681987,0.194041578940441,14,"(19.2,36.7]","> 75k","secondary","12"
"801","M","U","noneRorD","H","1","D","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",27856,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",1,0.0227272727272727,76.2092361567083,0.251375011409867,14,"(54.2,108]","35k-75k","secondary","12"
"802","M","R","unknown","H","1","D","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",21743,27,"0","0","0","1","1","0","1","1","1","1","1","0","1","1","0","1","1","1","1","1","0","1","0","0","1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",27,0.613636363636364,59.4851170934559,2.90070146547072e-12,4,"(54.2,108]","35k-75k","secondary","2"
"803","M","D","noneR","M","2","E","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",20224,17,"0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","1","0","1",17,0.386363636363636,55.3293937404246,0.997063782823344,15,"(54.2,108]","35k-75k","primary","13"
"804","F","U","noneRorD","M","3+","A","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",16349,10,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","1",8,0.275862068965517,44.7280586561611,0.920369057106019,12,"(36.7,45.8]","< 35k","primary","10"
"805","M","D","allD","H","1","E","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",22651,22,"1","1","0","0","0","0","1","1","0","1","1","0","1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","1","1","0","1","0","1","1","1","0","0","1","1","0","0","1",22,0.5,61.9692492886846,0.865793544374271,10,"(54.2,108]","35k-75k","primary","8"
"806","M","U","noneD","M","2","F","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17376,6,"0","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1",6,0.136363636363636,47.537754432042,0.796077559164605,15,"(45.8,54.2]","> 75k","secondary","13"
"807","F","R","noneD","M","2","F","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13192,2,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","1",2,0.181818181818182,36.0910483694463,0.934899376642237,15,"(19.2,36.7]","> 75k","secondary","13"
"808","M","U","noneRorD","H","1","I","A","1","0","C","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","N",7816,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,21.3832348435106,0.161154744759135,14,"(19.2,36.7]","> 75k","secondary","12"
"809","F","R","noneD","M","2","D","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","Y",20398,13,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","1","0","1","1","0","0","1","0","1","1","0","1","1","0","1","0","0","0","0","0","1","0","1",13,0.295454545454545,55.8054278835631,0.984082863701466,15,"(54.2,108]","35k-75k","secondary","13"
"810","F","U","noneD","M","2","F","A","1","0","D","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","N",23190,19,"0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","1","1","1","1","0","1","0","0","1","1","0","1","1","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1",19,0.431818181818182,63.4438608010506,0.996740742740452,15,"(54.2,108]","> 75k","secondary","13"
"811","F","U","noneRorD","M","3+","B","D","0","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",7366,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,20.1521120595316,0.529430023227906,12,"(19.2,36.7]","< 35k","primary","10"
"812","F","U","noneR","M","3+","D","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",7785,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0",1,0.0909090909090909,21.2984241628365,0.770221984782708,12,"(19.2,36.7]","35k-75k","primary","10"
"813","M","U","noneR","M","3+","D","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",12178,10,"0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","0","0","1","0","0","0","0","0","1","0","0","1","0","0","1","0","0","0","0","0","0","0","1",10,0.227272727272727,33.3169183628803,0.795703259748575,12,"(19.2,36.7]","35k-75k","secondary","10"
"814","F","U","noneR","M","3+","E","A","1","1","C","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Y",8146,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1",0,0,22.2860582184285,0.457639928719297,12,"(19.2,36.7]","35k-75k","secondary","10"
"815","F","D","allD","H","1","A","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",12403,10,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","1","1","0","1","1","0","1","0","0","0","1","0","1","1","0","0","0","0",10,0.227272727272727,33.9324797548698,0.622140725112691,8,"(19.2,36.7]","< 35k","secondary","6"
"816","F","U","unknown","H","1","D","A","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",14022,15,"1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","1","0","1","0","0","0","1","0","0","0","0",9,0.391304347826087,38.3617859487853,2.90070146547082e-12,4,"(36.7,45.8]","35k-75k","postsec","2"
"817","F","U","noneD","H","1","F","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",15345,5,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","1","1","0","0","0","1",5,0.357142857142857,41.9812869336835,0.95054650769422,14,"(36.7,45.8]","> 75k","secondary","12"
"818","F","U","noneRorD","M","2","D","A","1","1","C","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","Y",10664,2,"0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,29.1748741518932,0.445986646091472,15,"(19.2,36.7]","35k-75k","secondary","13"
"819","F","U","noneRorD","H","1","B","D","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",17802,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","1","0","0","0","1",3,0.272727272727273,48.7032173342088,0.959749615748663,14,"(45.8,54.2]","< 35k","secondary","12"
"820","F","R","allR","M","2","A","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",17090,14,"0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","1","0","0","1","1","0","1","0","0","1","0","0","1","0","0","1","0","0","1","0","0","1","1","0","0","1","0","1","0","1",14,0.318181818181818,46.7553075071132,0.925525359821906,9,"(45.8,54.2]","< 35k","secondary","7"
"821","M","D","onlyRorD","M","2","C","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18105,14,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","0","0","1","1","0","1","1","1","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1",14,0.318181818181818,49.532173342088,0.92691152622425,9,"(45.8,54.2]","< 35k","primary","7"
"822","M","R","unknown","M","2","F","A","1","1","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",20778,22,"1","0","0","1","0","0","1","0","0","1","0","1","1","0","0","1","0","1","1","1","0","1","0","0","0","0","0","1","1","0","1","1","1","1","0","1","1","0","0","1","1","0","1","0","0",22,0.5,56.8450426789232,2.90070146547073e-12,4,"(54.2,108]","> 75k","postsec","2"
"823","M","U","noneRorD","M","3+","E","A","1","0","B","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","Y",9588,10,"1","0","0","1","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",2,0.0769230769230769,26.231122783979,0.346048606733113,12,"(19.2,36.7]","35k-75k","primary","10"
"824","M","U","noneR","M","2","D","A","1","1","B","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",25365,7,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","1","0","0","0","0","0","1","0","0","1","0","1","0","0","1",7,0.159090909090909,69.3942875902823,0.89953929280208,15,"(54.2,108]","35k-75k","primary","13"
"825","M","D","unknown","H","1","D","A","1","1","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","U",23819,21,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","0","1","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0",21,0.477272727272727,65.1646968702123,2.90070146547069e-12,4,"(54.2,108]","35k-75k","primary","2"
"826","F","U","noneRorD","M","3+","A","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",8982,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,24.5732107682206,0.389198206197166,12,"(19.2,36.7]","< 35k","secondary","10"
"827","M","U","noneRorD","H","1","D","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",13728,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1",3,0.0789473684210526,37.5574523965857,0.893547201701749,14,"(36.7,45.8]","35k-75k","secondary","12"
"828","M","D","allD","H","1","D","A","1","1","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",19341,20,"0","0","0","0","0","0","1","0","0","1","0","0","1","0","0","1","1","0","1","1","1","1","0","1","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","1","0","1","0","1",20,0.454545454545455,52.9136572554169,0.833546526507839,8,"(45.8,54.2]","35k-75k","secondary","6"
"829","M","R","allR","H","1","E","A","1","0","D","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",18892,20,"0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","1","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","1","1","0","1","0","1",20,0.454545454545455,51.6852702998468,0.927943014686269,9,"(45.8,54.2]","35k-75k","secondary","7"
"830","F","R","noneD","M","2","F","A","1","1","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18416,11,"0","0","1","0","0","0","1","1","0","0","0","1","0","0","0","1","0","0","1","1","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","1","0","0","0","1",11,0.25,50.3830159772379,0.984515006363685,15,"(45.8,54.2]","> 75k","postsec","13"
"831","M","R","onlyRorD","H","1","I","D","1","0","E","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",15317,12,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0",12,0.413793103448276,41.9046837382359,0.922946203571533,9,"(36.7,45.8]","> 75k","postsec","7"
"832","M","U","unknown","H","1","F","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",19672,16,"0","0","0","0","0","0","1","0","0","1","1","0","1","1","0","1","0","0","1","1","0","1","1","0","0","1","0","1","0","0","1","0","0","1","0","0","1","0","0","0","1","0","0","0","0",16,0.363636363636364,53.8192164587437,2.90070146547082e-12,4,"(45.8,54.2]","> 75k","secondary","2"
"833","M","U","noneRorD","H","1","D","D","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",13988,1,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0",1,0.0909090909090909,38.2687677828847,0.311227489171324,14,"(36.7,45.8]","35k-75k","primary","12"
"834","F","R","allR","M","2","E","A","1","0","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",28396,21,"1","0","0","1","1","0","1","1","0","1","1","0","1","1","0","1","0","0","1","1","0","1","0","0","1","1","0","0","0","0","1","1","0","1","0","0","1","0","0","0","1","0","1","0","1",21,0.477272727272727,77.686583497483,0.93777976727829,9,"(54.2,108]","35k-75k","secondary","7"
"835","M","U","noneD","M","3+","D","B","1","1","C","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","N",10345,10,"1","1","0","0","0","0","1","1","0","1","0","0","1","1","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",5,0.15625,28.3021448894725,0.299959101153286,12,"(19.2,36.7]","35k-75k","secondary","10"
"836","M","U","unknown","H","1","E","A","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",16849,3,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0",2,0.142857142857143,46.0959728605822,2.90070146546977e-12,3,"(45.8,54.2]","35k-75k","primary","2"
"837","M","U","noneRorD","M","2","E","A","1","1","C","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","Y",11047,0,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",0,0,30.2226964324798,0.45458194405339,15,"(19.2,36.7]","35k-75k","secondary","13"
"838","F","U","noneD","M","2","C","D","1","0","B","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","Y",18552,6,"0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","1",6,0.157894736842105,50.7550886408404,0.920744724849867,15,"(45.8,54.2]","< 35k","primary","13"
